iat,frame_size,src_mac_known,payload_entropy
0.0027959346771240234,60,True,-0.0
0.00509190559387207,60,True,-0.0
0.002802133560180664,60,True,-0.0
0.004204988479614258,60,True,-0.0
0.004251003265380859,60,True,-0.0
0.0036520957946777344,60,True,-0.0
0.005611896514892578,60,True,-0.0
0.002891063690185547,60,True,-0.0
0.0040149688720703125,60,True,-0.0
0.006057024002075195,60,True,-0.0
0.001837015151977539,60,True,-0.0
0.0024378299713134766,60,True,-0.0
0.005568981170654297,60,True,-0.0
0.0036361217498779297,60,True,-0.0
0.0022890567779541016,60,True,-0.0
0.00427699089050293,60,True,-0.0
0.003906965255737305,60,True,-0.0
0.00489497184753418,60,True,-0.0
0.004374027252197266,60,True,-0.0
0.002811908721923828,60,True,-0.0
0.0055179595947265625,60,True,-0.0
0.003958225250244141,60,True,-0.0
0.002756834030151367,60,True,-0.0
0.00557708740234375,60,True,-0.0
0.0029358863830566406,60,True,-0.0
0.002927064895629883,60,True,-0.0
0.007617950439453125,60,True,-0.0
0.0002551078796386719,60,True,-0.0
0.0062329769134521484,60,True,-0.0
0.0033309459686279297,60,True,-0.0
0.004091024398803711,60,True,-0.0
0.0026400089263916016,60,True,-0.0
0.0034990310668945312,60,True,-0.0
0.0038678646087646484,60,True,-0.0
0.006997108459472656,60,True,-0.0
0.00030303001403808594,60,True,-0.0
0.009750843048095703,60,True,-0.0
0.0005300045013427734,60,True,-0.0
0.0047512054443359375,60,True,-0.0
0.004269838333129883,60,True,-0.0
0.007200956344604492,60,True,-0.0
0.0003261566162109375,60,True,-0.0
0.0047609806060791016,60,True,-0.0
0.0034508705139160156,60,True,-0.0
0.003063201904296875,60,True,-0.0
0.005148887634277344,60,True,-0.0
0.003072977066040039,60,True,-0.0
0.007508993148803711,60,True,-0.0
0.00043511390686035156,60,True,-0.0
0.009496927261352539,60,True,-0.0
0.0004200935363769531,60,True,-0.0
0.0032639503479003906,60,True,-0.0
0.00423884391784668,60,True,-0.0
0.0059452056884765625,60,True,-0.0
0.0030050277709960938,60,True,-0.0
0.006235837936401367,60,True,-0.0
0.0009379386901855469,60,True,-0.0
0.0032880306243896484,60,True,-0.0
0.004029035568237305,60,True,-0.0
0.004418134689331055,60,True,-0.0
0.004025936126708984,60,True,-0.0
0.003958940505981445,60,True,-0.0
0.012957096099853516,60,True,-0.0
0.0005400180816650391,60,True,-0.0
0.0004467964172363281,60,True,-0.0
0.0034940242767333984,60,True,-0.0
0.005042076110839844,60,True,-0.0
0.0016040802001953125,60,True,-0.0
0.010208845138549805,60,True,-0.0
0.0003871917724609375,60,True,-0.0
0.0002899169921875,60,True,-0.0
0.003990888595581055,60,True,-0.0
0.0043811798095703125,60,True,-0.0
0.005361795425415039,60,True,-0.0
0.0029120445251464844,60,True,-0.0
0.0041141510009765625,60,True,-0.0
0.00500798225402832,60,True,-0.0
0.0046198368072509766,60,True,-0.0
0.0035500526428222656,60,True,-0.0
